path,ext,size,md5,sha1,chars,note
2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛B题常见参考代码【数学建模老哥】\离散型遗传算法求解组合优化代码【数学建模老哥】\离散型遗传算法求解组合优化代码.docx,.docx,13573,13774d40b2c5d964c85eddf8edc92898,d0480f022cd44dd855938a3e8c59fd0cb145e76d,3115,
2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛B题常见参考代码【数学建模老哥】\离散小波与主成分分析的数据降维方法【数学建模老哥】\www.downma.com.txt,.txt,153,9f9c4a79516faafbaf962b3ba0e6216b,b2880d0509caae35a2b6d01ffeec198bdcc25770,98,
2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛C题常见参考代码【数学建模老哥】\100多种数据处理与分类算法集合【数学建模老哥】\模式分类（Matlab程序）\Classification.txt,.txt,2745,442dd65f88f8c6017a2fa4c0afc92743,05c33a17ea4674c9cf7f60d1f115d9ff2d39a1c7,2745,
2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛C题常见参考代码【数学建模老哥】\100多种数据处理与分类算法集合【数学建模老哥】\模式分类（Matlab程序）\Feature_selection.txt,.txt,523,4332e45eb3a1082e1821cddbcd4cac09,77f3eacdcd0eb38b3995e76df10c94a3871717a1,523,
2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛C题常见参考代码【数学建模老哥】\100多种数据处理与分类算法集合【数学建模老哥】\模式分类（Matlab程序）\Preprocessing.txt,.txt,873,64179deead532a200a91697b2aee1eeb,777d9914883453c5cf17d6b0b9313c0a61817df1,873,
2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛C题常见参考代码【数学建模老哥】\100多种数据处理与分类算法集合【数学建模老哥】\模式分类（Matlab程序）\README.txt,.txt,2066,fbc0cebf7fa7bbcf683d7f3a2db1cab1,8b47971498c5a9ed36d91280e7355397a676f16b,2066,
2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛C题常见参考代码【数学建模老哥】\34种数据降维方法代码【数学建模老哥】\drtoolbox\._Readme.txt,.txt,167,bb784fde11d8c8bbea43c7a57a5dc6bb,cb1ae5d4d0ba0e1364ed7acaf277a5963224d071,167,
2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛C题常见参考代码【数学建模老哥】\34种数据降维方法代码【数学建模老哥】\drtoolbox\Readme.txt,.txt,12370,c0afdd0154d68945002603734d09af75,44384440bfa6ecb2c43671ac89aa9485ecacaf88,12370,
2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛C题常见参考代码【数学建模老哥】\RQA对离散时间序列进行递归图分析【数学建模老哥】\www.downma.com.txt,.txt,153,9f9c4a79516faafbaf962b3ba0e6216b,b2880d0509caae35a2b6d01ffeec198bdcc25770,98,
2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛C题常见参考代码【数学建模老哥】\三次样条插值代码【数学建模老哥】\三次样条插值代码.txt,.txt,116,7c72330ead36545ba9cb75a02ba7a00a,ddc96f500f74c543f0aa416df17fe7cf205825ea,116,
2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛C题常见参考代码【数学建模老哥】\八种降维方法交互式界面【数学建模老哥】\www.downma.com.txt,.txt,151,0edd163b1d1cd8086b068011033d0a60,d2092faec381095f5ff162c3ff96d8291f30d82c,97,
2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛C题常见参考代码【数学建模老哥】\分段线性插值算法代码【数学建模老哥】\分段线性插值代码.txt,.txt,126,12115457b787bca47f0121ab1042bef5,59479ed1f35bfab57fbe9ab2cbbc931f6e163e41,126,
2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛C题常见参考代码【数学建模老哥】\利用多尺度小波分解侦测时间序列中奇异点位置【数学建模老哥】\www.downma.com.txt,.txt,151,0edd163b1d1cd8086b068011033d0a60,d2092faec381095f5ff162c3ff96d8291f30d82c,97,
2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛C题常见参考代码【数学建模老哥】\基于RPCA异常值检测代码【数学建模老哥】\www.downma.com.txt,.txt,153,9f9c4a79516faafbaf962b3ba0e6216b,b2880d0509caae35a2b6d01ffeec198bdcc25770,98,
2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛C题常见参考代码【数学建模老哥】\基于t-sne算法的降维可视化实例【数学建模老哥】\新建文本文档.txt,.txt,88,210778fa0328952aab8401bb81cfe16e,e75febae912ee21e604fd0a833131eb191faa807,65,
2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛C题常见参考代码【数学建模老哥】\基于二维数据内插值代码【数学建模老哥】\二维数据内插值代码.txt,.txt,427,22d39bb8d04e68f33e6a178a420cc5d1,6b17ed77adfb8e3dd42531d498c883f8f0c5323f,425,
2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛C题常见参考代码【数学建模老哥】\基于压缩感知算法的数据压缩与复原代码【数学建模老哥】\www.downma.com.txt,.txt,151,0edd163b1d1cd8086b068011033d0a60,d2092faec381095f5ff162c3ff96d8291f30d82c,97,
2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛C题常见参考代码【数学建模老哥】\基于埃尔米特插值多项式代码【数学建模老哥】\埃尔米特插值多项式代码.txt,.txt,315,c9982ab7c6f25d84e1ccf31a683a4d0c,297611f3614d58fe523e3557f052076e432df8dd,284,
2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛C题常见参考代码【数学建模老哥】\基于格拉布斯准则判断异常数据代码【数学建模老哥】\www.downma.com.txt,.txt,153,9f9c4a79516faafbaf962b3ba0e6216b,b2880d0509caae35a2b6d01ffeec198bdcc25770,98,
2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛C题常见参考代码【数学建模老哥】\基于马氏距离剔除异常样本代码【数学建模老哥】\www.downma.com.txt,.txt,151,0edd163b1d1cd8086b068011033d0a60,d2092faec381095f5ff162c3ff96d8291f30d82c,97,
2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛C题常见参考代码【数学建模老哥】\微粒群算法结合灰色系统理论进行预测【数学建模老哥】\www.downma.com.txt,.txt,151,0edd163b1d1cd8086b068011033d0a60,d2092faec381095f5ff162c3ff96d8291f30d82c,97,
2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛C题常见参考代码【数学建模老哥】\拉格朗日插值算法【数学建模老哥】\拉格朗日插值算法代码.txt,.txt,549,24380967b78cbeee2e76d572a78721b0,bd95b53e5dcd6871676747b3d60cea77f59d26c7,482,
2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛C题常见参考代码【数学建模老哥】\混沌时间序列的RBF神经网络预测代码【数学建模老哥】\www.downma.com.txt,.txt,0,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,
2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛C题常见参考代码【数学建模老哥】\离散灰色预测模型和AR预测模型的组合预测【数学建模老哥】\www.downma.com.txt,.txt,153,9f9c4a79516faafbaf962b3ba0e6216b,b2880d0509caae35a2b6d01ffeec198bdcc25770,98,
2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛D题常见参考代码【数学建模老哥】\传染病的SI SIS SIR 三种数学建模模型【数学建模老哥】\www.downma.com.txt,.txt,153,9f9c4a79516faafbaf962b3ba0e6216b,b2880d0509caae35a2b6d01ffeec198bdcc25770,98,
2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛D题常见参考代码【数学建模老哥】\传染病的SI SIS SIR 三种数学建模模型【数学建模老哥】\传染病模型SI、SIS、SIR.doc,.doc,90112,833f9e3417467029daf3c893d94a29f8,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,DOC_LEGACY
2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛D题常见参考代码【数学建模老哥】\传染病的SI SIS SIR 三种数学建模模型【数学建模老哥】\说明.txt,.txt,40,8347048b5fb48f8d669c59254015b5ac,35a4f3c4d8819c904dbff218fb92660e42491cc7,25,
2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛D题常见参考代码【数学建模老哥】\传染病的蔓延模型代码【数学建模老哥】\www.downma.com.txt,.txt,151,0edd163b1d1cd8086b068011033d0a60,d2092faec381095f5ff162c3ff96d8291f30d82c,97,
2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛D题常见参考代码【数学建模老哥】\各个城市之间基于sis的传染病matlab仿真代码【数学建模老哥】\www.downma.com.txt,.txt,153,9f9c4a79516faafbaf962b3ba0e6216b,b2880d0509caae35a2b6d01ffeec198bdcc25770,98,
2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛D题常见参考代码【数学建模老哥】\基于蚁群算法的二维路径规划代码【数学建模老哥】\barrier.txt,.txt,190,027c06c1a18af891a016456b3cd1258b,7172b28522fb42487ed44370803d2402e3a9d62d,190,
2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛D题常见参考代码【数学建模老哥】\基于蚁群算法的二维路径规划代码【数学建模老哥】\lines.txt,.txt,122,1574e0337f8b573b9e02b27edf666f2a,a351b3280fb7871bda24acb9bed5a32daa53c4d4,122,
2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛D题常见参考代码【数学建模老哥】\基于蚁群算法的二维路径规划代码【数学建模老哥】\matrix.txt,.txt,989,914bce04669bf9f2cd97b352b9506d14,e0b7d3897f89f8ed64a66f71f37fd4aaca92b665,989,
2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛D题常见参考代码【数学建模老哥】\复杂网络研究中的一个病毒传播模型代码【数学建模老哥】\www.downma.com.txt,.txt,153,9f9c4a79516faafbaf962b3ba0e6216b,b2880d0509caae35a2b6d01ffeec198bdcc25770,98,
2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛E题常见参考代码【数学建模老哥】\改进灰色马尔科夫模型湖北省用水量预测模型【数学建模老哥】.docx,.docx,261779,53888cca505f9eb6605b79f47f33daaa,0c86407ab0939f8fa192526d3ef250d6470675ce,4539,
2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛F题常见参考代码【数学建模老哥】\基于Logistic回归模型评估企业还款能力代码【数学建模老哥】\Logistic回归模型代码.txt,.txt,639,4c192ab352a3337012ec8fb3e9ec69b5,16349ca6f6195088a9a0151ca0ce2ac92cf39762,587,
2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛F题常见参考代码【数学建模老哥】\基于单层竞争神经网络的患者癌症发病预测代码【数学建模老哥】\gene.txt,.txt,47684,3a9c19ad0573d2d20f870c4273b87cf8,8cca53c2f21a201da8849a99c03ce9586e003a36,47684,
2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛F题常见参考代码【数学建模老哥】\基于广义回归神经网络货运量预测代码【数学建模老哥】\运行提示.txt,.txt,198,86d9d18c7044ac3be032589b4deece71,c7fcb690a8a338c795def080c4ba6d9be7a42b0e,132,
2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛F题常见参考代码【数学建模老哥】\多元非线性回归代码【数学建模老哥】\matlab多元非线性回归教程.doc,.doc,341196,920b6ad175cd6c97579c1cb7f2d84cb9,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,DOC_LEGACY
2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\预测与预报类题型参考代码【数学建模老哥】\基于Logistic回归模型评估企业还款能力代码\Logistic回归模型代码.txt,.txt,639,4c192ab352a3337012ec8fb3e9ec69b5,16349ca6f6195088a9a0151ca0ce2ac92cf39762,587,
2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\预测与预报类题型参考代码【数学建模老哥】\基于单层竞争神经网络的患者癌症发病预测代码\gene.txt,.txt,47684,3a9c19ad0573d2d20f870c4273b87cf8,8cca53c2f21a201da8849a99c03ce9586e003a36,47684,
2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\预测与预报类题型参考代码【数学建模老哥】\基于广义回归神经网络货运量预测代码\运行提示.txt,.txt,198,86d9d18c7044ac3be032589b4deece71,c7fcb690a8a338c795def080c4ba6d9be7a42b0e,132,
2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\预测与预报类题型参考代码【数学建模老哥】\微粒群算法结合灰色系统理论进行预测\www.downma.com.txt,.txt,151,0edd163b1d1cd8086b068011033d0a60,d2092faec381095f5ff162c3ff96d8291f30d82c,97,
2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\预测与预报类题型参考代码【数学建模老哥】\混沌时间序列的RBF神经网络预测代码\www.downma.com.txt,.txt,0,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,
2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\预测与预报类题型参考代码【数学建模老哥】\离散灰色预测模型和AR预测模型的组合预测\www.downma.com.txt,.txt,153,9f9c4a79516faafbaf962b3ba0e6216b,b2880d0509caae35a2b6d01ffeec198bdcc25770,98,
2026老哥！2026国赛最强备战资料！3天速成国奖配套资料！\数学建模国赛常见题型及算法汇总.docx,.docx,35277,031afb7011425e8d481de70b48ff6ddc,34781e9290dcf34694dc6dee255d72768dbecb32,6105,
2026老哥！2026国赛最强备战资料！3天速成国奖配套资料！\最新版！2026数学建模国赛标准论文Word模板.doc,.doc,1190493,75fe52593a447f5a12c6b7d64c73ae48,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,DOC_LEGACY
A157 2026数学建模国赛备战冲刺资料合集！\2026国赛国奖级论文AI自动优化升级提示词.docx,.docx,88092,0f138fb6fc9cd37f75226fe9bd66e3fc,bdde3ec71457148082a401086360bab4013ea99e,24727,
A157 2026数学建模国赛备战冲刺资料合集！\2026国赛超精美图表AI自动优化升级提示词.docx,.docx,108099,c030e5cecb167f1a935c5c1fa1e5a25c,af249bd9806445587789fa26d51a941ea4e1b8aa,37652,
A157 2026数学建模国赛备战冲刺资料合集！\2026数学建模国赛AI全自动自查表（标准版）.docx,.docx,26213,8ae3e308837f1faf896197e63e0a11ce,3f7d30a6508782605bdeaec51a01d9621d3c6d35,3212,
A157 2026数学建模国赛备战冲刺资料合集！\数学建模论文AI模型适配性检查提示词！（已修改）.docx,.docx,69630,2d80da63444af1eb48fc2cadfe2e54d2,6a502c65cad23d7c23d6184483fde1dca5b6f258,18122,
A157 2026数学建模国赛备战冲刺资料合集！\数学建模论文全维度自查与获奖预测提示词！（标准版）.docx,.docx,65776,e68a51d5911b811ee11f2ba4c6a766c9,734b7b19ca89fafebb6182606b76f58ad7b171a4,16520,
A157 2026数学建模国赛备战冲刺资料合集！\最新版！2026数学建模国赛标准论文Word模板.doc,.doc,1190493,75fe52593a447f5a12c6b7d64c73ae48,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,DOC_LEGACY
A157 2026数学建模国赛备战冲刺资料合集！\2026国赛各类AI实用工具和提示词汇总！\2026国赛国奖级论文AI自动优化升级提示词.docx,.docx,88092,0f138fb6fc9cd37f75226fe9bd66e3fc,bdde3ec71457148082a401086360bab4013ea99e,24727,
A157 2026数学建模国赛备战冲刺资料合集！\2026国赛各类AI实用工具和提示词汇总！\2026国赛超精美图表AI自动优化升级提示词.docx,.docx,108099,c030e5cecb167f1a935c5c1fa1e5a25c,af249bd9806445587789fa26d51a941ea4e1b8aa,37652,
A157 2026数学建模国赛备战冲刺资料合集！\2026国赛各类AI实用工具和提示词汇总！\2026数学建模国赛AI全自动自查表（标准版）.docx,.docx,26213,8ae3e308837f1faf896197e63e0a11ce,3f7d30a6508782605bdeaec51a01d9621d3c6d35,3212,
A157 2026数学建模国赛备战冲刺资料合集！\2026国赛各类AI实用工具和提示词汇总！\数学建模论文AI模型适配性检查提示词！（已修改）.docx,.docx,69630,2d80da63444af1eb48fc2cadfe2e54d2,6a502c65cad23d7c23d6184483fde1dca5b6f258,18122,
A157 2026数学建模国赛备战冲刺资料合集！\2026国赛各类AI实用工具和提示词汇总！\数学建模论文全维度自查与获奖预测提示词！（标准版）.docx,.docx,65776,e68a51d5911b811ee11f2ba4c6a766c9,734b7b19ca89fafebb6182606b76f58ad7b171a4,16520,
A157 2026数学建模国赛备战冲刺资料合集！\2026国赛各类AI实用工具和提示词汇总！\2026数学建模国赛AI全自动自查表（标准版）\2026数学建模国赛AI全自动自查表（标准版）.docx,.docx,26213,8ae3e308837f1faf896197e63e0a11ce,3f7d30a6508782605bdeaec51a01d9621d3c6d35,3212,
A157 2026数学建模国赛备战冲刺资料合集！\2026国赛各类AI实用工具和提示词汇总！\国奖级AI升级+精美图表AI升级提示词！\2026国赛国奖级论文AI自动优化升级提示词.docx,.docx,88092,0f138fb6fc9cd37f75226fe9bd66e3fc,bdde3ec71457148082a401086360bab4013ea99e,24727,
A157 2026数学建模国赛备战冲刺资料合集！\2026国赛各类AI实用工具和提示词汇总！\国奖级AI升级+精美图表AI升级提示词！\2026国赛超精美图表AI自动优化升级提示词.docx,.docx,108099,c030e5cecb167f1a935c5c1fa1e5a25c,af249bd9806445587789fa26d51a941ea4e1b8aa,37652,
A157 2026数学建模国赛备战冲刺资料合集！\2026国赛论文写作模版\2026数学建模国赛AI全自动自查表（标准版）.docx,.docx,26213,8ae3e308837f1faf896197e63e0a11ce,3f7d30a6508782605bdeaec51a01d9621d3c6d35,3212,
A157 2026数学建模国赛备战冲刺资料合集！\2026国赛论文写作模版\最新版！2026数学建模国赛标准论文Word模板.doc,.doc,1190493,75fe52593a447f5a12c6b7d64c73ae48,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,DOC_LEGACY
A157 2026数学建模国赛备战冲刺资料合集！\2026国赛：AI工具使用详情说明写作模板！\AI 工具使用详情.docx,.docx,315459,8aee2249fd8bd5843fd1cdb49f73d499,ccda60a3519a7db133a42055135cd30aa4d039f9,2353,
A157 2026数学建模国赛备战冲刺资料合集！\2026数学建模国赛AI全自动自查表（标准版）\2026数学建模国赛AI全自动自查表（标准版）.docx,.docx,26213,8ae3e308837f1faf896197e63e0a11ce,3f7d30a6508782605bdeaec51a01d9621d3c6d35,3212,
A157 2026数学建模国赛备战冲刺资料合集！\2026老哥！2026国赛最强备战资料！3天速成国奖配套资料！\数学建模国赛常见题型及算法汇总.docx,.docx,35277,031afb7011425e8d481de70b48ff6ddc,34781e9290dcf34694dc6dee255d72768dbecb32,6105,
A157 2026数学建模国赛备战冲刺资料合集！\2026老哥！2026国赛最强备战资料！3天速成国奖配套资料！\最新版！2026数学建模国赛标准论文Word模板.doc,.doc,1190493,75fe52593a447f5a12c6b7d64c73ae48,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,DOC_LEGACY
A157 2026数学建模国赛备战冲刺资料合集！\AI+数学建模提示词汇总！\2026数学建模国赛AI全自动自查表（标准版）.docx,.docx,26213,8ae3e308837f1faf896197e63e0a11ce,3f7d30a6508782605bdeaec51a01d9621d3c6d35,3212,
A157 2026数学建模国赛备战冲刺资料合集！\AI+数学建模提示词汇总！\数学建模论文撰写AI提示词.docx,.docx,26066,4d6ae1ff8c101f9a7ed4051ad151abb9,b940decfa0b6bb0deb53e2e4012106aeb01c552f,3968,
A157 2026数学建模国赛备战冲刺资料合集！\AI+数学建模提示词汇总！\数学建模问题求解AI提示词.docx,.docx,23193,06ac88c48cc2c2a78f026a7a43c9e141,9050eef1e232e868c718a21c93d41fbcf1650305,2596,
A157 2026数学建模国赛备战冲刺资料合集！\AI+数学建模提示词汇总！\（最新版）AI+数学建模万能建模求解提示词.docx,.docx,20114,5d461efcb1bb7b024341ffadf4f60d65,7aeb5f4958a3c91dbe08bbe3135b0e3d93db8b98,2346,
A157 2026数学建模国赛备战冲刺资料合集！\国奖级AI升级+精美图表AI升级提示词！\2026国赛国奖级论文AI自动优化升级提示词.docx,.docx,88092,0f138fb6fc9cd37f75226fe9bd66e3fc,bdde3ec71457148082a401086360bab4013ea99e,24727,
A157 2026数学建模国赛备战冲刺资料合集！\国奖级AI升级+精美图表AI升级提示词！\2026国赛超精美图表AI自动优化升级提示词.docx,.docx,108099,c030e5cecb167f1a935c5c1fa1e5a25c,af249bd9806445587789fa26d51a941ea4e1b8aa,37652,
A157 2026数学建模国赛备战冲刺资料合集！\数学建模国赛AI专属助攻资料合集！\数学建模国赛AI全流程解题与论文写作提示词！\01_数学建模国赛【赛题分析】万能提示词.docx,.docx,48439,8afd83f6153735801d8c16c475c07b56,626c6b55efbe781f4a10e5e9943e2c6bbccfc2bf,3841,
A157 2026数学建模国赛备战冲刺资料合集！\数学建模国赛AI专属助攻资料合集！\数学建模国赛AI全流程解题与论文写作提示词！\02_数学建模国赛【数据预处理】万能提示词.docx,.docx,48932,4e6dee0a0105786c8f90d5fceb1ca5e3,047a0bd4b4a4f6a7e5c2bbf2d2310d72ff4f1465,4318,
A157 2026数学建模国赛备战冲刺资料合集！\数学建模国赛AI专属助攻资料合集！\数学建模国赛AI全流程解题与论文写作提示词！\03_数学建模国赛【问题求解】万能提示词.docx,.docx,49309,b820e902b4affee6b651d60f365e5a99,c6da7e13e93b0724e3aeae02cae3754880d859d3,4294,
A157 2026数学建模国赛备战冲刺资料合集！\数学建模国赛AI专属助攻资料合集！\数学建模国赛AI全流程解题与论文写作提示词！\04_数学建模国赛【模型检验】万能提示词.docx,.docx,48294,e78d4947d407a1080e32415ae413cf58,30cc438431eb7dd1d74e88fb888686b6502b6553,4060,
A157 2026数学建模国赛备战冲刺资料合集！\数学建模国赛AI专属助攻资料合集！\数学建模国赛AI全流程解题与论文写作提示词！\05_数学建模国赛【论文写作】万能提示词.docx,.docx,51011,da799e26043b695d8c874a8d1df1b69c,f6ab93870fcec10a98a9dcc013d4af975197b764,5007,
A157 2026数学建模国赛备战冲刺资料合集！\数学建模国赛AI专属助攻资料合集！\数学建模国赛AI全流程解题与论文写作提示词！\06_数学建模国赛【图表美化】万能提示词.docx,.docx,50554,7d46b0d0c6ecd5726dac7882b82626a2,ed318ec386321389826d69d9355be4b9374658e9,5094,
A157 2026数学建模国赛备战冲刺资料合集！\数学建模国赛AI专属助攻资料合集！\数学建模国赛AI全流程解题与论文写作提示词！\AI图表美化！数学建模论文图表AI国奖级美化提示词.docx,.docx,108245,4210b38cd556352c114b7dc15a40df5f,af249bd9806445587789fa26d51a941ea4e1b8aa,37652,
A157 2026数学建模国赛备战冲刺资料合集！\数学建模国赛AI专属助攻资料合集！\数学建模国赛AI全流程解题与论文写作提示词！\AI论文优化！数学建模国赛论文国奖级AI优化升级提示词.docx,.docx,88215,30390db4d0f7b355aa2692609b2662c2,bdde3ec71457148082a401086360bab4013ea99e,24727,
A157 2026数学建模国赛备战冲刺资料合集！\数学建模国赛AI专属助攻资料合集！\数学建模国赛AI全流程解题与论文写作提示词！\数学建模国赛AI一键式全流程超级提示词.docx,.docx,62946,4bb4c8959fd70828c4eb32616e43b795,355f66281a1ffd24f5da2513657fec8035b7851b,7043,
A157 2026数学建模国赛备战冲刺资料合集！\数学建模国赛AI专属助攻资料合集！\数学建模国赛AI论文检测与获奖预测万能提示词！\AI模型检测！数学建模论文AI模型适配性检查提示词！.docx,.docx,69630,2d80da63444af1eb48fc2cadfe2e54d2,6a502c65cad23d7c23d6184483fde1dca5b6f258,18122,
A157 2026数学建模国赛备战冲刺资料合集！\数学建模国赛AI专属助攻资料合集！\数学建模国赛AI论文检测与获奖预测万能提示词！\AI痕迹检测！数学建模论文AI痕迹自动检测与诊断提示词.docx,.docx,77278,6a8494de79c3a2574ea5c93cca430535,06019993b736569d769d028034e6752d814ac8b0,15891,
A157 2026数学建模国赛备战冲刺资料合集！\数学建模国赛AI专属助攻资料合集！\数学建模国赛AI论文检测与获奖预测万能提示词！\AI红线检测！2026数学建模国赛AI全自动自查表（标准版）.docx,.docx,26213,8ae3e308837f1faf896197e63e0a11ce,3f7d30a6508782605bdeaec51a01d9621d3c6d35,3212,
A157 2026数学建模国赛备战冲刺资料合集！\数学建模国赛AI专属助攻资料合集！\数学建模国赛AI论文检测与获奖预测万能提示词！\AI论文检查与获奖预测！数学建模论文全维度自查与获奖预测提示词！（标准版）.docx,.docx,65776,e68a51d5911b811ee11f2ba4c6a766c9,734b7b19ca89fafebb6182606b76f58ad7b171a4,16520,
